STATION;STATION_NAME;ELEVATION;LATITUDE;LONGITUDE;DATE;PRCP;Measurement Flag;Quality Flag;Source Flag;Time of Observation;TMAX;Measurement Flag;Quality Flag;Source Flag;Time of Observation;TMIN;Measurement Flag;Quality Flag;Source Flag;Time of Observation
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110614;0; ; ;s;9999;339; ; ;s;9999;232; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110615;23; ; ;s;9999;313; ; ;s;9999;220; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110616;8; ; ;s;9999;243; ; ;s;9999;195; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110617;0; ; ;s;9999;303; ; ;s;9999;209; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110618;0; ; ;s;9999;347; ; ;s;9999;209; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110619;0; ; ;s;9999;331; ; ;s;9999;207; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110620;0; ; ;s;9999;355; ; ;s;9999;219; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110621;0; ; ;s;9999;355; ; ;s;9999;252; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110622;0;T; ;s;9999;323; ; ;s;9999;267; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110623;698; ; ;s;9999;280; ; ;s;9999;200; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110624;111; ; ;s;9999;272; ; ;s;9999;177; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110625;0; ; ;s;9999;306; ; ;s;9999;193; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110626;0; ; ;s;9999;326; ; ;s;9999;197; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110627;0; ; ;s;9999;312; ; ;s;9999;199; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110628;0; ; ;s;9999;331; ; ;s;9999;222; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110629;0; ; ;s;9999;307; ; ;s;9999;234; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110630;0;T; ;s;9999;312; ; ;s;9999;233; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110701;210; ; ;s;9999;292; ; ;s;9999;225; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110702;3; ; ;s;9999;279; ; ;s;9999;242; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110703;0; ; ;s;9999;350; ; ;s;9999;233; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110704;0; ; ;s;9999;348; ; ;s;9999;235; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110705;0; ; ;s;9999;324; ; ;s;9999;257; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110706;0; ; ;s;9999;324; ; ;s;9999;250; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110707;105; ; ;s;9999;313; ; ;s;9999;200; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110708;0; ; ;s;9999;340; ; ;s;9999;210; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110709;0; ; ;s;9999;350; ; ;s;9999;209; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110710;0; ; ;s;9999;338; ; ;s;9999;244; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110711;0; ; ;s;9999;329; ; ;s;9999;236; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110712;0; ; ;s;9999;306; ; ;s;9999;242; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110713;0; ; ;s;9999;321; ; ;s;9999;239; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110714;14; ; ;s;9999;330; ; ;s;9999;241; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110715;136; ; ;s;9999;291; ; ;s;9999;216; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110716;0;T; ;s;9999;314; ; ;s;9999;226; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110717;130; ; ;s;9999;296; ; ;s;9999;216; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110718;0;T; ;s;9999;292; ; ;s;9999;227; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110719;13; ; ;s;9999;298; ; ;s;9999;236; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110720;327; ; ;s;9999;278; ; ;s;9999;221; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110721;14; ; ;s;9999;296; ; ;s;9999;237; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110722;0;T; ;s;9999;304; ; ;s;9999;243; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110723;0; ; ;s;9999;337; ; ;s;9999;261; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110724;382; ; ;s;9999;343; ; ;s;9999;244; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110725;480; ; ;s;9999;313; ; ;s;9999;240; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110726;0; ; ;s;9999;340; ; ;s;9999;242; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110727;64; ; ;s;9999;316; ; ;s;9999;230; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110728;0;T; ;s;9999;325; ; ;s;9999;254; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110729;302; ; ;s;9999;303; ; ;s;9999;232; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110730;477; ; ;s;9999;324; ; ;s;9999;211; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110731;0; ; ;s;9999;359; ; ;s;9999;234; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110801;0; ; ;s;9999;342; ; ;s;9999;253; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110802;0; ; ;s;9999;321; ; ;s;9999;249; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110803;0; ; ;s;9999;310; ; ;s;9999;209; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110804;0; ; ;s;9999;315; ; ;s;9999;225; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110805;0; ; ;s;9999;313; ; ;s;9999;249; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110806;0; ; ;s;9999;298; ; ;s;9999;241; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110807;18; ; ;s;9999;309; ; ;s;9999;241; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110808;0; ; ;s;9999;337; ; ;s;9999;243; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110809;86; ; ;s;9999;337; ; ;s;9999;219; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110810;15; ; ;s;9999;337; ; ;s;9999;220; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110811;0; ; ;s;9999;339; ; ;s;9999;249; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110812;0; ; ;s;9999;327; ; ;s;9999;255; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110813;0; ; ;s;9999;307; ; ;s;9999;245; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110814;655; ; ;s;9999;294; ; ;s;9999;238; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110815;130; ; ;s;9999;270; ; ;s;9999;245; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110816;89; ; ;s;9999;327; ; ;s;9999;228; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110817;5; ; ;s;9999;301; ; ;s;9999;226; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110818;1; ; ;s;9999;299; ; ;s;9999;211; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110819;0; ; ;s;9999;294; ; ;s;9999;207; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110820;0; ; ;s;9999;309; ; ;s;9999;199; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110821;0; ; ;s;9999;309; ; ;s;9999;210; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110822;0; ; ;s;9999;306; ; ;s;9999;210; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110823;0; ; ;s;9999;301; ; ;s;9999;217; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110824;0; ; ;s;9999;300; ; ;s;9999;213; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110825;0;T; ;s;9999;266; ; ;s;9999;219; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110826;714; ; ;s;9999;271; ; ;s;9999;203; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110827;0; ; ;s;9999;272; ; ;s;9999;210; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110828;0; ; ;s;9999;290; ; ;s;9999;189; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110829;0; ; ;s;9999;298; ; ;s;9999;209; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110830;0; ; ;s;9999;304; ; ;s;9999;242; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110831;0; ; ;s;9999;316; ; ;s;9999;235; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110901;232; ; ;s;9999;290; ; ;s;9999;192; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110902;0; ; ;s;9999;285; ; ;s;9999;192; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110903;0; ; ;s;9999;268; ; ;s;9999;212; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110904;0; ; ;s;9999;296; ; ;s;9999;196; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110905;0; ; ;s;9999;290; ; ;s;9999;189; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110906;0; ; ;s;9999;291; ; ;s;9999;202; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110907;0; ; ;s;9999;294; ; ;s;9999;211; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110908;57; ; ;s;9999;238; ; ;s;9999;170; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110909;47; ; ;s;9999;250; ; ;s;9999;165; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110910;130; ; ;s;9999;209; ; ;s;9999;140; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110911;0; ; ;s;9999;226; ; ;s;9999;133; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110912;0; ; ;s;9999;209; ; ;s;9999;139; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110913;0; ; ;s;9999;215; ; ;s;9999;187; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110914;0; ; ;s;9999;255; ; ;s;9999;184; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110915;0; ; ;s;9999;274; ; ;s;9999;177; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110916;167; ; ;s;9999;248; ; ;s;9999;182; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110917;7; ; ;s;9999;213; ; ;s;9999;152; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110918;0; ; ;s;9999;207; ; ;s;9999;118; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110919;0; ; ;s;9999;232; ; ;s;9999;102; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110920;0; ; ;s;9999;261; ; ;s;9999;104; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110921;0; ; ;s;9999;272; ; ;s;9999;103; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110922;0; ; ;s;9999;287; ; ;s;9999;106; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110923;0; ; ;s;9999;263; ; ;s;9999;139; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110924;0; ; ;s;9999;279; ; ;s;9999;142; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110925;0; ; ;s;9999;260; ; ;s;9999;145; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110926;0; ; ;s;9999;273; ; ;s;9999;151; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110927;0; ; ;s;9999;258; ; ;s;9999;152; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110928;0; ; ;s;9999;228; ; ;s;9999;170; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110929;0; ; ;s;9999;242; ; ;s;9999;169; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20110930;0; ; ;s;9999;202; ; ;s;9999;112; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111001;0; ; ;s;9999;225; ; ;s;9999;98; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111002;0; ; ;s;9999;203; ; ;s;9999;76; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111003;0; ; ;s;9999;216; ; ;s;9999;53; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111004;0; ; ;s;9999;206; ; ;s;9999;94; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111005;0; ; ;s;9999;248; ; ;s;9999;118; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111006;0; ; ;s;9999;234; ; ;s;9999;104; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111007;0; ; ;s;9999;222; ; ;s;9999;95; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111008;0; ; ;s;9999;212; ; ;s;9999;122; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111009;0;T; ;s;9999;237; ; ;s;9999;165; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111010;0; ; ;s;9999;205; ; ;s;9999;157; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111011;0; ; ;s;9999;215; ; ;s;9999;157; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111012;0; ; ;s;9999;227; ; ;s;9999;137; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111013;130; ; ;s;9999;214; ; ;s;9999;136; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111014;150; ; ;s;9999;197; ; ;s;9999;116; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111015;0;T; ;s;9999;204; ; ;s;9999;101; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111016;0; ; ;s;9999;222; ; ;s;9999;88; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111017;0; ; ;s;9999;192; ; ;s;9999;67; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111018;0; ; ;s;9999;205; ; ;s;9999;79; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111019;0; ; ;s;9999;181; ; ;s;9999;105; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111020;1; ; ;s;9999;172; ; ;s;9999;123; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111021;0; ; ;s;9999;204; ; ;s;9999;109; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111022;0; ; ;s;9999;183; ; ;s;9999;102; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111023;6; ; ;s;9999;151; ; ;s;9999;94; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111024;0; ; ;s;9999;166; ; ;s;9999;25; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111025;0; ; ;s;9999;155; ; ;s;9999;10; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111026;0;T; ;s;9999;126; ; ;s;9999;50; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111027;0; ; ;s;9999;175; ; ;s;9999;48; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111028;0; ; ;s;9999;178; ; ;s;9999;52; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111029;0; ; ;s;9999;167; ; ;s;9999;56; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111030;0; ; ;s;9999;147; ; ;s;9999;61; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111031;0; ; ;s;9999;160; ; ;s;9999;104; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111101;0;T; ;s;9999;160; ; ;s;9999;126; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111102;0; ; ;s;9999;144; ; ;s;9999;78; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111103;0;T; ;s;9999;158; ; ;s;9999;105; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111104;0;T; ;s;9999;164; ; ;s;9999;123; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111105;3; ; ;s;9999;158; ; ;s;9999;104; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111106;0; ; ;s;9999;145; ; ;s;9999;84; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111107;0; ; ;s;9999;139; ; ;s;9999;52; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111108;0;T; ;s;9999;164; ; ;s;9999;90; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111109;0; ; ;s;9999;162; ; ;s;9999;50; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111110;0; ; ;s;9999;158; ; ;s;9999;9; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111111;0; ; ;s;9999;145; ; ;s;9999;24; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111112;0; ; ;s;9999;170; ; ;s;9999;82; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111113;0; ; ;s;9999;125; ; ;s;9999;55; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111114;0; ; ;s;9999;116; ; ;s;9999;1; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111115;0; ; ;s;9999;109; ; ;s;9999;10; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111116;0;T; ;s;9999;111; ; ;s;9999;26; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111117;121; ; ;s;9999;103; ; ;s;9999;51; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111118;0;T; ;s;9999;158; ; ;s;9999;57; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111119;88; ; ;s;9999;92; ; ;s;9999;24; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111120;0; ; ;s;9999;71; ; ;s;9999;-24; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111121;0; ; ;s;9999;82; ; ;s;9999;-18; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111122;0; ; ;s;9999;110; ; ;s;9999;24; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111123;0; ; ;s;9999;57; ; ;s;9999;-10; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111124;0; ; ;s;9999;23; ; ;s;9999;-42; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111125;0; ; ;s;9999;50; ; ;s;9999;-34; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111126;0; ; ;s;9999;67; ; ;s;9999;-9; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111127;0; ; ;s;9999;108; ; ;s;9999;-20; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111128;0; ; ;s;9999;114; ; ;s;9999;10; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111129;0; ; ;s;9999;49; ; ;s;9999;6; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111130;0; ; ;s;9999;62; ; ;s;9999;-27; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111201;0; ; ;s;9999;41; ; ;s;9999;-44; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111202;27; ; ;s;9999;2; ; ;s;9999;-23; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111203;0; ; ;s;9999;52; ; ;s;9999;-59; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111204;0; ; ;s;9999;18; ; ;s;9999;-39; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111205;2; ; ;s;9999;7; ; ;s;9999;-27; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111206;0;T; ;s;9999;42; ; ;s;9999;5; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111207;0;T; ;s;9999;51; ; ;s;9999;2; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111208;0; ; ;s;9999;10; ; ;s;9999;-51; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111209;0; ; ;s;9999;16; ; ;s;9999;-53; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111210;0; ; ;s;9999;49; ; ;s;9999;-55; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111211;0; ; ;s;9999;102; ; ;s;9999;-44; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111212;0; ; ;s;9999;76; ; ;s;9999;-19; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111213;0; ; ;s;9999;28; ; ;s;9999;-7; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111214;0; ; ;s;9999;38; ; ;s;9999;-39; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111215;0; ; ;s;9999;8; ; ;s;9999;-56; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111216;0; ; ;s;9999;-5; ; ;s;9999;-79; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111217;0; ; ;s;9999;20; ; ;s;9999;-102; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111218;0; ; ;s;9999;38; ; ;s;9999;-69; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111219;0; ; ;s;9999;36; ; ;s;9999;-54; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111220;0; ; ;s;9999;42; ; ;s;9999;-65; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111221;0; ; ;s;9999;36; ; ;s;9999;-44; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111222;0; ; ;s;9999;36; ; ;s;9999;-41; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111223;0; ; ;s;9999;51; ; ;s;9999;-76; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111224;0; ; ;s;9999;43; ; ;s;9999;-26; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111225;0; ; ;s;9999;48; ; ;s;9999;-55; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111226;0; ; ;s;9999;20; ; ;s;9999;-70; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111227;0; ; ;s;9999;23; ; ;s;9999;-53; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111228;0; ; ;s;9999;56; ; ;s;9999;-62; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111229;0;T; ;s;9999;-8; ; ;s;9999;-49; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111230;0; ; ;s;9999;-13; ; ;s;9999;-39; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20111231;0; ; ;s;9999;48; ; ;s;9999;-65; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20120101;0; ; ;s;9999;32; ; ;s;9999;-51; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20120102;0; ; ;s;9999;24; ; ;s;9999;-56; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20120103;0; ; ;s;9999;-5; ; ;s;9999;-50; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20120104;0; ; ;s;9999;9; ; ;s;9999;-84; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20120105;0; ; ;s;9999;31; ; ;s;9999;-99; ; ;s;9999
